DATASET_YR	REPRJ_ID	INUN_ID	CURRENCY_CODE	AP_RECD_1ST_N	AP_ADMT_1ST_N	EN_1ST_N	AP_RECD_1ST_MEN_N	AP_RECD_1ST_WMN_N	AP_ADMT_1ST_MEN_N	AP_ADMT_1ST_WMN_N	EN_1ST_FT_MEN_N	EN_1ST_FT_WMN_N	EN_1ST_PT_MEN_N	EN_1ST_PT_WMN_N	AD_WAIT	AP_RECD_WAIT_N	AP_ACPT_WAIT_N	AP_ADMT_WAIT_N	EN_WAIT_N	AD_OPEN	AD_OPEN_T	AD_PREF	AD_PREF_T	AD_EAD	AD_INTL_BACH	AD_EACT	AD_EDEC	AD_DEFER	AD_HS_REQ_ALL	AD_HS_REQ_SOME	AD_HS_REQ_SOME_T	AP_DL_FRSH_MON	AP_DL_FRSH_DAY	AP_DL_FRSH_I	AP_NOTF_DL_FRSH_MON	AP_NOTF_DL_FRSH_DAY	AP_NOTF_DL_FRSH_I	AP_DL_NRES_MON	AP_DL_NRES_DAY	AP_DL_NRES_I	AP_DL_EDEC_2_MON	AP_DL_EDEC_2_DAY	AP_DL_EDEC_2_I	AP_NOTF_DL_EDEC_2_MON	AP_NOTF_DL_EDEC_2_DAY	AP_NOTF_DL_EDEC_2_I	AP_REPLY_DL_FRSH_MON	AP_REPLY_DL_FRSH_DAY	AP_REPLY_DL_FRSH_T	AP_REPLY_DL_NRES_MON	AP_REPLY_DL_NRES_DAY	AP_REPLY_DL_NRES_T	AP_REPLY_DL_EDEC_1_MON	AP_REPLY_DL_EDEC_1_DAY	AP_REPLY_DL_EDEC_1_T	AP_REPLY_DL_EDEC_2_MON	AP_REPLY_DL_EDEC_2_DAY	AP_REPLY_DL_EDEC_2_T	AP_REPLY_DL_EACT_MON	AP_REPLY_DL_EACT_DAY	AP_REPLY_DL_EACT_T	AP_REPLY_DL_TFER_MON	AP_REPLY_DL_TFER_DAY	AP_REPLY_DL_TFER_T	AP_NOTF_DL_NRES_MON	AP_NOTF_DL_NRES_DAY	AP_NOTF_DL_NRES_I	AP_DL_EDEC_1_MON	AP_DL_EDEC_1_DAY	AP_DL_EDEC_1_I	AP_DL_TFER_MON	AP_DL_TFER_DAY	AP_DL_TFER_I	AP_NOTF_DL_EDEC_1_MON	AP_NOTF_DL_EDEC_1_DAY	AP_NOTF_DL_EDEC_1_I	AP_DL_EACT_MON	AP_DL_EACT_DAY	AP_DL_EACT_I	AP_NOTF_DL_EACT_MON	AP_NOTF_DL_EACT_DAY	AP_NOTF_DL_EACT_I	AP_NOTF_DL_TFER_MON	AP_NOTF_DL_TFER_DAY	AP_NOTF_DL_TFER_I	AP_FEE_RES_D	AP_FEE_NRES_D	AP_FEE_INTL_D	AP_RECD_EDEC_N	AP_ADMT_EDEC_N	AP_RECD_EACT_N	AP_ADMT_EACT_N	EN_EACT_N	AP_COMMON	AP_ELECTRONIC	AD_VIDEO	AD_VIEWBOOK	AD_DIFF_ALL	AD_DIFF_NRES	AD_DIFF_TFER	AD_DIFF_GRP	AD_DIFF_GRP_T	AD_INTL	AD_INTL_TFER	AP_RECD_INTL_N	AP_ADMT_INTL_N	EN_INTL_N	AP_DL_INTL_DAY	AP_DL_INTL_MON	AP_DL_INTL_I	AD_INTL_FALL	AD_INTL_SPRI	AD_INTL_SUMM	AD_INTL_WINT	AD_TOEFL_SCORE	AD_TOEFL_SCORE_ESL	AD_ELS_LVL	AD_TFER_FALL	AD_TFER_WINT	AD_TFER_SPRI	AD_TFER_SUMM	EN_1ST_FT_N	EN_1ST_PT_N	AD_TOEFL_CMPTR_SCORE	AD_TOEFL_CMPTR_SCORE_ESL	AD_TFER_GRADE	AD_TFER_CRDT_2_N	AD_TFER_CRDT_4_N	AD_TFER_CRDT_4_UNIT	AD_TFER_CRDT_2_UNIT	AD_INTL_PREV	AP_RECD_INTL_PREV_N	AP_ADMT_INTL_PREV_N	EN_INTL_PREV_N	AD_INTL_TFER_FA	AD_TOEFL_WAIV	AP_DL_TFER_WINT_MON	AP_DL_TFER_WINT_DAY	AP_DL_TFER_WINT_I	AP_DL_TFER_SPRI_MON	AP_DL_TFER_SPRI_DAY	AP_DL_TFER_SPRI_I	AP_DL_TFER_SUMM_MON	AP_DL_TFER_SUMM_DAY	AP_DL_TFER_SUMM_I	AP_NOTF_DL_TFER_WINT_MON	AP_NOTF_DL_TFER_WINT_DAY	AP_NOTF_DL_TFER_WINT_I	AP_NOTF_DL_TFER_SPRI_MON	AP_NOTF_DL_TFER_SPRI_DAY	AP_NOTF_DL_TFER_SPRI_I	AP_NOTF_DL_TFER_SUMM_MON	AP_NOTF_DL_TFER_SUMM_DAY	AP_NOTF_DL_TFER_SUMM_I	AP_SAT1_ACT_DL_MON	AP_SAT1_ACT_DL_DAY	AP_SAT2_DL_MON	AP_SAT2_DL_DAY	AD_TFER_CLEP_SUBJECT	AD_TFER_CLEP_GEN	AD_TFER_CRDT_DANTES	AD_TFER_CRDT_LEARN	AD_TFER_CRDT_ACPT_YR	AD_TFER_CRDT_ANY_YR	AD_TFER_CRDT_MILITARY	AD_TFER_CRDT_ACE	AD_TFER_CRDT_EXCELSIOR	AD_TFER_CRDT
2018	12	6682	USD	11562	6720		4424	7138	2522	4198					N					N		Y	state residents	N	Y	N	N	Y	GED			11	30				C																																		11	30													C	55.00									Y	Y	Y	MIN		MIN																		X		X	X																																		1	15	1	15	X	X	X	X		X		Y	X	Y
2018	12	6683	USD																	Y		N		Y	N	N	N	Y	GED					C																																							C													35.00									N	N	N	NONC		NONC																																																																				
2018	12	6684		2074	1161		1119	955	585	576					N					Y					Y	N	N	Y	GED					C			C			C																											C						C												C										Y			MOD		MOD																		X		X	X																																						X		X			X				Y
2018	12	6685	USD	789	709		306	483	278	431					N					N		N		N	N	N	N	Y	GED			8	1				C																														C						C												C	20.00									Y	Y	Y	MOD		MOD																		X		X																																			8	15			X		X		10					Y
2018	12	6686	USD																	Y		N							GED					C																																							C													0.00									N	Y	N	MIN																																																																						
2018	12	6689	GBP	3206	1609		1708	1498	834	775					N					N		N		N	Y	N	N	N	GED					C			C																																				C												C	75.00									Y	Y	Y	MOD		MOD																		X	X																																								X	X				X				Y
2018	12	6690	USD	126	31		53	73	5	26					Y					N		N		N		N	N	Y	GED					C			C																																				C												C	0.00									Y	Y	N	MIN		MOD																		X		X																																							X				10			N		Y
2018	12	6691	USD	2460	1974		1051	1409	814	1160					N					N		N		N	Y	N	N	Y	GED			8	15				C																																		8	15													C	40.00									Y	Y	N	MOD		MOD	VERY	physical therapy, nursing programs																X	X	X	X																																		8	15	8	15	X		X	X				Y		Y
2018	12	6692	USD	4167	1242		1516	2651	423	819					N					N		N		N	Y			Y	GED																																																									25.00									Y		Y	MOD		MIN																																																							5	1	5	1	X					X		N		Y
2018	12	6693	USD	2877	2877		1491	1386	1491	1386					N					Y	Open admission except for allied health programs	N		Y	Y	N	N	Y	GED					C			C																																				C												C	0.00									Y	Y	Y	NONC		NONC	MOD	allied health programs																X		X	X																																						X							Y		Y
2018	12	6695																											GED																																																																																																																																											
2018	12	6696	USD				1478	1806	1476	1803					N					N		N		Y	Y	N	N	Y	GED					C			C																																				C												C	50.00									Y	Y	Y	MIN		MIN	NONC	applicants over 21 with GED																X		X	X																																						X		X			X		N		Y
2018	12	6699	USD	5334	3318		2095	3239	1283	2035					N					N		N		N	N	N	N	Y	GED					C			C																																				C												C	40.00									Y	N	Y	MOD		MOD																		X		X																																			8	28	8	28	X	X								Y
2018	12	6700	USD	1844	1844		866	978	866	978					N					Y	except for college transfer associate degree, health applied science programs	N		Y		N	N	N	NON					C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	college transfer associate degree, health, applied science programs																X		X	X																																						X	X				X				Y
2018	12	6701	USD				1857	2264	973	1288					N					N		N		Y	N	Y	N	Y	GED						9	15	C																																																	0.00									Y	N	N	MOD		MOD																		X			X																																						X	X				X		N		
2018	12	6707													N					Y		Y	district residents	Y		N	N	Y	GED					C			C																																				C												C										Y	Y		NONC		NONC																																																											X									
2018	12	6708																		Y		Y	district residents	Y			N	Y	GED					C			C																																				C												C										Y	Y		NONC		NONC	MIN	nursing, radiography programs																																																									X									
2018	12	6709													N					Y		Y	district residents	Y		N	N	Y	GED					C			C																																				C												C										Y	Y		NONC		NONC																																																											X									
2018	12	6711	USD	4403	2321		3179	1224	1609	712					N					N		N		Y	Y	N	N	Y	GED			8	1				C																																		6	1													C	0.00									Y	N	Y	MOD		MOD																		X		X	X																																		8	1	8	1	X	X	X		10			Y		Y
2018	12	6712																											GED																																																																																																																																											
2018	12	6713	USD	12078	10735		4895	7183	4280	6455					N					N		N		N	Y	N	N	N	GED			4	1				C																														C						C												C	50.00									Y	Y	N	MIN		MIN																		X		X	X																																		7	15	7	15	X	X	X			X		Y		Y
2018	12	6716	USD	1435	672		576	859	310	362										Y	except for nursing, dental assistant, therapeutic massage programs			Y			N	Y	NON					C			C																																				C												C	0.00									Y	Y		NONC			MOD	nursing, dental assistant programs																X		X	X																																						X									Y
2018	12	6717	USD	3697	2250		1533	2164	912	1338					Y	42	38	9		N		N		Y	Y	Y	N	Y	GED																																																11	15		12	15					0.00									Y	Y	N	VERY		VERY																		X		X																																			4	1	4	1						X		N		Y
2018	12	6718	USD	1550	1293		459	1091	357	936					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	35.00									Y	Y	N	MOD		MOD	VERY	nursing, music programs, Thomas Jefferson University health profession joint programs																X		X																																			8	15			X	X		X		X		Y		Y
2018	12	6721		1724	1724		919	805	919	805					N					Y		N		N		N	N	N	NON					C			C																																				C												C										Y	N	N			NONC																		X	X	X	X																																															
2018	12	6722	USD	4149	3894		1467	2682	1346	2548					N					N		N		N	N	N	N	Y	GED					C			C																																				C												C	20.00									Y	Y	Y	MIN		MIN																		X		X	X																																						X	X	X			X		Y		Y
2018	12	6723	USD																																																																																			0.00																																																																																		
2018	12	6724	USD	625	625		159	466	159	466					N					N				N		N	N		GED					C			C																																				C												C	0.00									Y	Y	Y	MOD		MOD																		X	X	X	X																																						X				10					Y
2018	12	6725	USD	7301	6291		2686	4615	2276	4015					Y	57				N		N		N	Y	N	N	Y	GED					C			C																																				C												C	25.00									Y	Y	N	MOD		MOD																		X	X	X	X																																		8	1			X	X	X					N		Y
2018	12	6728	USD	3059	2138		1535	1524	1062	1076					N					N		N		N	Y	N	N	N	GED			8	15	C	8	15	C																																		8	15	C										8	15	C	0.00									Y	N	Y	MOD		MOD	MOST	engineering and computer science																X		X																																			8	15			X	X	X	X		X		Y	X	Y
2018	12	6730	USD	11720	9904		4644	7076	3731	6173					N					N		N		N	N	N	N	Y	GED			8	15	C			C																																																C	25.00									Y	Y	Y	MOD		MOD																		X		X	X																																		8	15	8	15	X	X	X					Y		Y
2018	12	6731	USD	4569	4277		1607	2962	1475	2802					N					N		N		N	Y	N	N	N	GED			8	15				C																																																	40.00									Y	Y	Y	MOD		MOD																		X		X	X																																						X	X	X			X		N	X	Y
2018	12	6732	USD	41939	31878		20058	21881	15271	16607					Y	2852	519	210		N		Y	state residents	N	Y	Y	N	Y	GED					C	1	15	C																																				C												C	65.00									Y	Y	Y	MOD		MOD																		X		X	X																																		4	1	4	1	X	X	X							Y
2018	12	6733	USD	1770	1244		637	1133	466	778					N					N		N		N	Y	N	N	Y	GED					C			C																																																C	35.00									Y	N	N	MIN		MIN																		X		X	X																																		8	21	8	21	X	X	X							Y
2018	12	6734	USD	2580	2005		943	1637	724	1281					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	35.00									Y	Y	Y	MOD		MOD																		X		X	X																																						X	X	X							Y
2018	12	6735	USD	1279	891		475	804	332	559					N					N		N		Y	N	N	N	Y	GED					C			C																																				C												C	35.00									Y	Y	Y	MOD		MOD																		X		X	X																																						X	X	X							Y
2018	12	6736	USD	1749	1302		581	1168	424	878					N					N		N		N	Y	N	N	Y	GED					C			C																																				C												C	35.00									Y	Y	Y	MIN	MOD	MIN																		X		X	X																																						X	X	X							Y
2018	12	6737	USD	9880	8973		3596	6284	3116	5857					N					N		N		Y	Y	N	N	Y	GED					C	9	1																																					C												C	25.00									Y	Y	Y	MIN																				X		X																																			5	1			X	X	X		10			Y		Y
2018	12	6740	USD	3386	3077		1444	1942	1307	1770					N					N		N		N	Y	N	N	Y	GED			8	1				C																														C				8	1													C	50.00									Y	Y	Y	MIN	MOD	MIN	NONC	students graduating high school over 2 years ago																X		X	X																																		8	1			X		X			X		N		Y
2018	12	6741	USD	11091	8834		4481	6610	3396	5438					N					N		N		N	Y	N	N	N	GED			5	1				C																																				C												C	65.00									Y	Y	Y	MOD		MOD																		X		X	X																																		5	1			X	X	X							Y
2018	12	6742	USD	2273	1881		840	1433	675	1206					N					N		N		Y	Y	N	N	Y	GED					C			C																																				C												C	35.00									Y	Y	Y	MIN	MOD	MOD																		X		X	X																																		8	1			X	X	X							Y
2018	12	6744	USD												N					Y	except for human services and health technology programs	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6745	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents	N		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6746	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents	Y		N	N	N	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6747	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents			N	N		NON	GED	allied health programs			C			C																																				C												C	0.00									Y	N	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6748	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6749	USD												N					Y	except for human services and health technology programs	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X				Y		
2018	12	6750	USD												N					Y	except for allied health programs, in human services and health technology	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6751	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents	Y		N	N	N	NON	GED	allied health programs			C			C																																				C												C	0.00									N	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6752	USD												N					Y	except for human services and health programs	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	computer programming, drafting, electronics, allied health programs																																																									X		X	X	10			Y		
2018	12	6753	USD												N					Y	except for human services and health technology programs	Y	state residents	N		N	N	N	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6754	USD												N					Y	except for human services and health technology programs	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6755	USD												N					Y	except for allied health programs in human services and health technology	Y	state residents	Y		N	N	Y	NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6756	USD												N					Y	except for human services and health technology programs	Y	state residents	Y		N	N		NON	GED	allied health programs			C			C																																				C												C	0.00									Y	Y	N	NONC		NONC	MOD	allied health programs																																																									X		X	X	10			Y		
2018	12	6758	USD												N					Y	except for nursing, technology programs	N		Y		N	N	N	GED					C																																							C													0.00									N	N	N	NONC			MOD	nursing, technology programs																																																																		
